survey_id,collector_id,respondent_id,date_created,date_modified,response_status,ip_address,"Please write in your 3 initials. If you do not have a middle initial, please write X.<br>(This is used to link the diagnostic and follow-up surveys, but is kept confidential.)<br><br>","Please write in your four-digit birthday (MMDD).<br>(This is used to link the diagnostic and follow-up surveys, but is kept confidential.)","Your site (district, parish, network, or school) <br><br>","Your site (district, parish, network, or school) <br><br> - Other (please specify)","Which subject area do you teach/ lead? If you teach/support both, please select the one where you expect to work with Teaching Lab this year. <br><br>","What grade(s) do you teach, support, and/or lead? You can select more than one. - K","What grade(s) do you teach, support, and/or lead? You can select more than one. - 1","What grade(s) do you teach, support, and/or lead? You can select more than one. - 2","What grade(s) do you teach, support, and/or lead? You can select more than one. - 3","What grade(s) do you teach, support, and/or lead? You can select more than one. - 4","What grade(s) do you teach, support, and/or lead? You can select more than one. - 5","What grade(s) do you teach, support, and/or lead? You can select more than one. - 6","What grade(s) do you teach, support, and/or lead? You can select more than one. - 7","What grade(s) do you teach, support, and/or lead? You can select more than one. - 8","What grade(s) do you teach, support, and/or lead? You can select more than one. - 9","What grade(s) do you teach, support, and/or lead? You can select more than one. - 10","What grade(s) do you teach, support, and/or lead? You can select more than one. - 11","What grade(s) do you teach, support, and/or lead? You can select more than one. - 12","What grade(s) do you teach, support, and/or lead? You can select more than one. - I am not a teacher or instructional coach.",Approximately how many years of teaching experience do you have?,Gender: How do you identify?,Gender: How do you identify? - I prefer to self-describe:,How do you describe your race? You may check more than one box. - Asian,How do you describe your race? You may check more than one box. - Black or African American,How do you describe your race? You may check more than one box. - Native American Indian or Alaska Native,How do you describe your race? You may check more than one box. - Native Hawaiian or Other Pacific Islander,How do you describe your race? You may check more than one box. - White,How do you describe your race? You may check more than one box. - I prefer not to say,How do you describe your race? You may check more than one box. - I prefer to self-describe:,How do you describe your ethnicity?,Have you participated in professional learning with Teaching Lab before? <br><br> ,Which of the following best describes your primary role? <br><br>,Are you a Lab Leader?,To what extent do you agree or disagree with the following statements? - I am color blind when it comes to my teaching - I don’t think of my students in terms of their race or ethnicity.,"To what extent do you agree or disagree with the following statements? - The gap in the achievement among students of different races is about poverty, not race.",To what extent do you agree or disagree with the following statements? - I think about my own background and experiences and how those affect my instruction.,To what extent do you agree or disagree with the following statements? - I try to keep in mind the limits of my students’ ability and give them assignments that I know they can do so that they do not become discouraged.,"To what extent do you agree or disagree with the following statements? - Before students are asked to engage in complex learning tasks, they need to have a solid grasp of basic skills.",To what extent do you agree or disagree with the following statements? - It is not fair to ask students who are struggling with English to take on challenging academic assignments.,To what extent do you agree or disagree with the following statements? - Teachers should provide all students the opportunity to work with grade-level texts and tasks.,To what extent do you agree or disagree with the following statements? - I take time to learn about the cultures represented by students in my classroom.,"To what extent do you agree or disagree with the following statements? - I communicate with parents of my students in positive ways, not just when there is a problem.",To what extent do you agree or disagree with the following statements? - I know my students and build positive working relationships with them.,To what extent do you agree or disagree with the following statements? - Creating a sense of community in my classroom is key to student success.,Please rate your confidence on the following items. <br>I am able to... - Adapt instruction to meet the needs of my students,"Please rate your confidence on the following items. <br>I am able to... - Identify ways that the school culture (e.g., values, norms, and practices) is different from my students’ home culture",Please rate your confidence on the following items. <br>I am able to... - Use my students’ prior knowledge to help them make sense of new information,Please rate your confidence on the following items. <br>I am able to... - Revise instructional material to include a better representation of cultural groups,Please rate your confidence on the following items. <br>I am able to... - Teach the curriculum to students with unfinished learning,Please rate your confidence on the following items. <br>I am able to... - Teach the curriculum to students who are from historically marginalized groups,To what extent do you agree or disagree with the following statements? - I trust my fellow teachers in the school.,To what extent do you agree or disagree with the following statements? - I feel connected to my fellow teachers in the school.,To what extent do you agree or disagree with the following statements? - I have influence over the professional learning that I receive through my school or district.,To what extent do you agree or disagree with the following statements? - I am confident that I am implementing the curriculum in a way that maximizes positive impact for student learning. <br />Note: We are referring to the curriculum that Teaching Lab will provide support on only.,To what extent do you agree or disagree with the following statements? - Teachers should be color blind when it comes to their teaching - they shouldn't think of students in terms of their race or ethnicity.,"To what extent do you agree or disagree with the following statements? - The gap in the achievement among students of different races is about poverty, not race._2",To what extent do you agree or disagree with the following statements? - I think about my own background and experiences and how those affect my instructional leadership.,To what extent do you agree or disagree with the following statements? - Teachers should try to keep in mind the limits of students’ ability and give them assignments that they know they can do so that they do not become discouraged.,"To what extent do you agree or disagree with the following statements? - Before students are asked to engage in complex learning tasks, they need to have a solid grasp of basic skills._2",To what extent do you agree or disagree with the following statements? - It is not fair to ask students who are struggling with English to take on challenging academic assignments._2,To what extent do you agree or disagree with the following statements? - Teachers should provide all students the opportunity to work with grade-level texts and tasks._2,Please rate the extent to which you believe you can support teachers in the following areas.<br>I believe I can directly or indirectly support teachers to... - Adapt instruction to meet the needs of their students,"Please rate the extent to which you believe you can support teachers in the following areas.<br>I believe I can directly or indirectly support teachers to... - Identify ways that the school culture (e.g., values, norms, and practices) is different from their students’ home culture",Please rate the extent to which you believe you can support teachers in the following areas.<br>I believe I can directly or indirectly support teachers to... - Use their students’ prior knowledge to help them make sense of new information,Please rate the extent to which you believe you can support teachers in the following areas.<br>I believe I can directly or indirectly support teachers to... - Revise instructional material to include a better representation of cultural groups,Please rate the extent to which you believe you can support teachers in the following areas.<br>I believe I can directly or indirectly support teachers to... - Teach the curriculum to students with unfinished learning,Please rate the extent to which you believe you can support teachers in the following areas.<br>I believe I can directly or indirectly support teachers to... - Teach the curriculum to students who are from historically marginalized groups,How often does your observation of teacher practice focus on the following? - Whether the lesson is focused on a high-quality text or task.,How often does your observation of teacher practice focus on the following? - Whether the questions and tasks address the analytical thinking required by the grade-level standards.,How often does your observation of teacher practice focus on the following? - Whether all students have opportunities to engage in the work of the lesson.,"If you have questions or comments about this diagnostic, your partnership with Teaching Lab, or Teaching Lab professional learning so far, please let us know. <br><br>",teacher_code
306944493,405232572,12954252001,2021-09-09T15:22:08Z,2021-09-09T15:31:19Z,completed,165.155.140.141,JAS,0622,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,No,Teacher,No,4- Agree,4- Agree,4- Agree,4- Agree,4- Agree,4- Agree,4- Agree,NA,NA,NA,NA,8,7,8,7,7,8,3- Neither agree nor disagree,4- Agree,4- Agree,3- Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAS0622
306944493,405232572,12954246906,2021-09-09T15:20:44Z,2021-09-09T15:21:52Z,completed,165.155.129.128,DXE,0614,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Woman,NA,NA,NA,NA,NA,NA,I prefer not to say,NA,Hispanic or Latino,No,Teacher,No,3- Neither agree nor disagree,3- Neither agree nor disagree,3- Neither agree nor disagree,3- Neither agree nor disagree,3- Neither agree nor disagree,3- Neither agree nor disagree,3- Neither agree nor disagree,NA,NA,NA,NA,5,5,5,5,5,5,4- Agree,4- Agree,3- Neither agree nor disagree,3- Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DXE0614
306944493,405232572,12954237343,2021-09-09T15:17:43Z,2021-09-09T15:26:31Z,completed,165.155.140.131,BLC,0730,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Woman,NA,NA,Black or African American,NA,NA,NA,NA,NA,Not Hispanic or Latino,No,Teacher,No,5- Strongly agree,4- Agree,4- Agree,5- Strongly agree,4- Agree,4- Agree,4- Agree,NA,NA,NA,NA,9,9,9,9,9,9,4- Agree,4- Agree,4- Agree,4- Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLC0730
306944493,405232572,12954236680,2021-09-09T15:08:18Z,2021-09-09T15:27:12Z,completed,165.155.132.131,TMF,1022,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,Yes,Teacher,No,3- Neither agree nor disagree,4- Agree,4- Agree,2- Disagree,5- Strongly agree,2- Disagree,5- Strongly agree,NA,NA,NA,NA,9,9,9,9,9,9,5- Strongly agree,5- Strongly agree,5- Strongly agree,5- Strongly agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TMF1022
306944493,405232572,12954235989,2021-09-09T15:08:21Z,2021-09-09T17:07:33Z,completed,165.155.138.144,CLA,0406,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,5,Woman,NA,NA,Black or African American,NA,NA,NA,NA,NA,Hispanic or Latino,No,Teacher,No,1- Strongly disagree,4- Agree,5- Strongly agree,3- Neither agree nor disagree,3- Neither agree nor disagree,2- Disagree,4- Agree,NA,NA,NA,NA,8,10-Extremely confident,8,9,8,9,4- Agree,4- Agree,4- Agree,4- Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLA0406
306944493,405232572,12954232228,2021-09-09T14:35:53Z,2021-09-09T15:20:16Z,completed,165.155.128.132,KED,0606,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,No,Teacher,No,1- Strongly disagree,2- Disagree,4- Agree,3- Neither agree nor disagree,4- Agree,2- Disagree,5- Strongly agree,NA,NA,NA,NA,7,7,7,7,7,7,4- Agree,4- Agree,4- Agree,3- Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KED0606
306944493,405232572,12954225472,2021-09-09T15:09:55Z,2021-09-09T15:22:42Z,completed,165.155.132.131,VAM,0927,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Woman,NA,NA,Black or African American,NA,NA,White,NA,NA,Hispanic or Latino,No,Teacher,I'm not sure,5- Strongly agree,5- Strongly agree,5- Strongly agree,3- Neither agree nor disagree,5- Strongly agree,3- Neither agree nor disagree,5- Strongly agree,NA,NA,NA,NA,8,8,8,8,8,8,4- Agree,3- Neither agree nor disagree,3- Neither agree nor disagree,4- Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAM0927
306944493,405232572,12954216241,2021-09-09T15:11:03Z,2021-09-09T15:19:23Z,completed,165.155.137.143,BPM,1024,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,No,Teacher,No,1- Strongly disagree,3- Neither agree nor disagree,5- Strongly agree,3- Neither agree nor disagree,5- Strongly agree,3- Neither agree nor disagree,5- Strongly agree,NA,NA,NA,NA,9,8,8,8,8,8,5- Strongly agree,5- Strongly agree,5- Strongly agree,5- Strongly agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BPM1024
306944493,405232572,12954210784,2021-09-09T14:34:42Z,2021-09-09T15:20:50Z,completed,165.155.140.131,JER,0726,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Woman,NA,NA,NA,NA,NA,White,NA,NA,Hispanic or Latino,No,Teacher,No,3- Neither agree nor disagree,3- Neither agree nor disagree,4- Agree,4- Agree,4- Agree,4- Agree,4- Agree,NA,NA,NA,NA,6,6,5,5,6,6,3- Neither agree nor disagree,3- Neither agree nor disagree,3- Neither agree nor disagree,3- Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JER0726
306944493,405232572,12954210751,2021-09-09T15:08:29Z,2021-09-09T16:43:34Z,completed,165.155.131.125,ANW,1201,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,K,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,Woman,NA,NA,Black or African American,NA,NA,NA,NA,NA,Not Hispanic or Latino,No,"Coach, Leader, Administrator, or System Level Leader",I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1- Strongly disagree,1- Strongly disagree,5- Strongly agree,1- Strongly disagree,4- Agree,1- Strongly disagree,5- Strongly agree,10-Very much,10-Very much,10-Very much,10-Very much,10-Very much,10-Very much,5- Almost always,5- Almost always,5- Almost always,NA,ANW1201
306944493,405232572,12954210071,2021-09-09T15:08:56Z,2021-09-09T15:30:40Z,completed,165.155.128.132,JVS,1223,"NYC District 10 - PS 386, NY",NA,ELA/Literacy,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,Woman,NA,NA,NA,NA,NA,NA,I prefer not to say,NA,Hispanic or Latino,No,Teacher,Yes,1- Strongly disagree,3- Neither agree nor disagree,4- Agree,3- Neither agree nor disagree,4- Agree,3- Neither agree nor disagree,4- Agree,NA,NA,NA,NA,10-Extremely confident,10-Extremely confident,10-Extremely confident,10-Extremely confident,10-Extremely confident,10-Extremely confident,4- Agree,4- Agree,4- Agree,4- Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JVS1223
306944493,405232572,12954202661,2021-09-09T15:06:51Z,2021-09-09T15:12:06Z,completed,165.155.137.128,DHG,1013,"NYC District 10 - PS 386, NY",NA,Mathematics,K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,No,Teacher,No,2- Disagree,2- Disagree,4- Agree,2- Disagree,3- Neither agree nor disagree,2- Disagree,4- Agree,NA,NA,NA,NA,8,8,8,8,8,8,4- Agree,4- Agree,4- Agree,4- Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DHG1013
